"","INSEE_COM","Annee","Nb_mutations","NbMaisons","NbApparts","PrixMoyen","Prixm2Moyen","SurfaceMoy"
"26752","77509","2021",10,10,0,210318,1997.8,107.7
"26753","77510","2021",29,17,12,325444.7,3830.379,93.37931
"26754","77511","2021",10,5,5,235110,2751.5,86.2
"26755","77512","2021",27,26,1,145141.9,1594.741,98.18519
"26756","77513","2021",81,40,41,231041.3,3391.568,70.67901
"26757","77514","2021",419,199,220,230870.8,3397.974,71.0716
"26758","77515","2021",10,10,0,300368.8,2947.9,104.1
"26759","77516","2021",15,15,0,219957.4,2465.533,95.66667
"26760","77517","2021",31,26,5,303636.8,3356.484,99.93548
"26761","77518","2021",3,3,0,618000,6201,107
"26762","77519","2021",10,9,1,152120,1408.4,111.5
"26763","77520","2021",15,15,0,408126.7,2850.533,142.3333
"26764","77521","2021",24,21,3,278364.2,3375.5,93.20833
"26765","77522","2021",6,6,0,179816.7,1718.833,102.3333
"26766","77523","2021",6,6,0,148758.3,1410.833,117.3333
"26767","77524","2021",10,10,0,202920,2384.8,92.6
"26768","77525","2021",3,3,0,272300,2708.667,109.3333
"26769","77526","2021",4,4,0,192500,2372.75,82.5
"26770","77527","2021",13,13,0,401553,3552.538,117.4615
"26771","77528","2021",15,15,0,317525.9,2852.8,112.9333
"26772","77529","2021",34,34,0,333498.8,3474.559,103.6176
"26773","77530","2021",4,4,0,231500,1438.5,162.75
"26774","77531","2021",30,29,1,169193.3,1870.5,93.2
"26775","77532","2021",3,3,0,186566.7,1681.667,117.6667
"26776","77533","2021",37,37,0,387871.8,3266.595,124.6486
"26777","77534","2021",14,12,2,260544.6,3311.786,80.85714
"26778","78003","2021",47,43,4,250331.9,2728.362,94.31915
"26779","78005","2021",223,95,128,276685.6,3734.265,75.9417
"26780","78006","2021",15,15,0,455405.1,3685.4,128.6667
"26781","78007","2021",21,20,1,658779.9,4926.19,141.4762
"26782","78009","2021",3,3,0,287900,1664.333,171.3333
"26783","78010","2021",12,12,0,514368.6,4024.667,127.9167
"26784","78013","2021",7,7,0,352828.6,3196.286,118
"26785","78015","2021",256,103,153,302609.4,3699.898,82.26562
"26786","78020","2021",22,22,0,328366.8,2724.909,126.5
"26787","78029","2021",192,86,106,207060.8,2808.901,75.64583
"26788","78030","2021",23,19,4,352272,3757.348,99.78261
"26789","78031","2021",11,11,0,406809.1,3156.636,140.0909
"26790","78033","2021",24,21,3,324108.4,3058.458,111.0417
"26791","78034","2021",11,11,0,381308.2,2546.545,157
"26792","78036","2021",8,8,0,331504.4,3036.875,118.25
"26793","78043","2021",70,28,42,459540.8,4683.186,95.61429
"26794","78048","2021",25,24,1,355284.4,3092.44,130.84
"26795","78049","2021",31,30,1,403446.6,4092.677,105.9677
"26796","78050","2021",10,10,0,531968,4374.3,127.4
"26797","78053","2021",8,8,0,447678.8,3674.5,135
"26798","78057","2021",35,32,3,223086.7,2419.943,99.25714
"26799","78062","2021",134,87,47,300508.6,3507.754,85.75373
"26800","78068","2021",9,9,0,226033.2,1923.556,120.2222
"26801","78070","2021",6,6,0,225300,3156.833,76.5
"26802","78071","2021",5,5,0,194346,2008.2,95.4
"26803","78072","2021",2,2,0,328142,2598.5,124
"26804","78073","2021",314,63,251,249343.6,3606.048,69.6879
"26805","78076","2021",5,5,0,271448,2929.4,99.4
"26806","78077","2021",15,14,1,412246.7,3191.667,134.5333
"26807","78082","2021",13,13,0,308597.3,2545.923,139.3846
"26808","78084","2021",10,10,0,422357,3073,143.4
"26809","78087","2021",29,24,5,301762.1,3762.517,87.68966
"26810","78089","2021",67,46,21,194144.1,2420.09,82.97015
"26811","78090","2021",37,31,6,327697,3810.027,97.21622
"26812","78092","2021",150,41,109,484198.1,5423.88,84.9
"26813","78096","2021",7,5,2,421114.3,2922.429,149.4286
"26814","78104","2021",16,16,0,288832.1,2629.062,115.625
"26815","78107","2021",25,23,2,300305.6,2634.88,115.56
"26816","78108","2021",18,15,3,494485.7,3515.889,136.3889
"26817","78113","2021",8,8,0,258636.6,2964.75,90.125
"26818","78117","2021",66,25,41,414558.1,5562.652,75.56061
"26819","78118","2021",54,37,17,232492.5,2967.593,82.16667
"26820","78120","2021",32,32,0,405759,3283.531,127.6875
"26821","78123","2021",262,79,183,243121.9,3710.981,68.08779
"26822","78124","2021",178,82,96,486792,5608.247,86.23034
"26823","78125","2021",14,14,0,385132,3059.214,136
"26824","78126","2021",307,104,203,544262.7,5127.564,101.4625
"26825","78128","2021",22,18,4,328839.1,3414.091,100.8636
"26826","78133","2021",82,31,51,523744.8,4410.854,112.878
"26827","78138","2021",107,63,44,223014,3202.598,72.1028
"26828","78140","2021",15,15,0,390463.3,2910.333,163.1333
"26829","78143","2021",24,18,6,422269.6,4508.542,96.5
"26830","78146","2021",481,148,333,476743.4,5699.948,80.7817
"26831","78147","2021",5,5,0,306487.2,1874.6,166.6
"26832","78152","2021",26,25,1,575604.6,4238.846,145.7692
"26833","78158","2021",307,80,227,579145.3,6341.355,87.62215
"26834","78160","2021",76,54,22,451133.5,4205.092,114.1447
"26835","78162","2021",3,3,0,416333.3,4083.333,103.6667
"26836","78163","2021",5,5,0,347072,3053.8,118.6
"26837","78164","2021",20,17,3,576790.1,3655.55,147.3
"26838","78165","2021",273,114,159,287578.9,3498.396,81.99267
"26839","78168","2021",30,14,16,235777.3,3720.133,65.1
"26840","78171","2021",20,18,2,428280.1,3503.6,116.1
"26841","78172","2021",608,344,264,303729.1,4107.817,75.98355
"26842","78185","2021",8,8,0,441967.8,2885.75,157.5
"26843","78188","2021",5,5,0,319636.6,2564.8,129.6
"26844","78189","2021",26,25,1,745154.3,4462.385,160.0769
"26845","78190","2021",136,51,85,676897.9,6673.919,99.72059
"26846","78192","2021",30,29,1,289212.4,2716.8,114.2
"26847","78193","2021",17,11,6,428794.7,4088.294,106.1765
"26848","78194","2021",3,3,0,394000,3272,120.3333
"26849","78196","2021",8,7,1,660002.8,4277.75,179.75
"26850","78202","2021",6,6,0,323966.7,2145.167,168.1667
"26851","78206","2021",64,42,22,273103.8,3267.891,86.14062
"26852","78208","2021",493,158,335,236660.3,3053.726,79.3854
"26853","78209","2021",10,9,1,376845,3220.3,123.7
"26854","78217","2021",103,86,17,285056.5,3146.495,93.54369
"26855","78220","2021",106,73,33,323241.5,3236.396,103.8962
"26856","78224","2021",76,51,25,595471.6,5302.342,113.3289
"26857","78227","2021",14,12,2,375221.4,3691.929,102.5
"26858","78230","2021",7,6,1,325328.6,2999.714,119.1429
"26859","78231","2021",1,1,0,187462,1589,118
"26860","78233","2021",40,39,1,630933.9,4723.975,136.075
"26861","78234","2021",6,6,0,236325,2488.667,101.5
"26862","78236","2021",14,13,1,369813.6,3150.429,131.5714
"26863","78237","2021",3,3,0,252333.3,2488.333,101.6667
"26864","78238","2021",33,30,3,271988.4,3262,86.60606
"26865","78239","2021",27,19,8,187055.7,2558.037,77.11111
"26866","78242","2021",152,43,109,264947.6,3677.112,72.30263
"26867","78245","2021",5,5,0,336460,2671.8,125.4
"26868","78246","2021",12,12,0,433550,3048.5,145.25
"26869","78255","2021",50,50,0,223353.6,2649.06,86.56
"26870","78261","2021",15,13,2,255330,3042.867,87.4
"26871","78262","2021",20,18,2,365207.4,3829.55,96.85
"26872","78263","2021",56,54,2,441800.3,3410.875,133.375
"26873","78265","2021",46,41,5,353176.8,3630.522,105.1087
"26874","78267","2021",110,94,16,246857.1,2988.145,85.79091
"26875","78269","2021",17,15,2,377072.1,3304.529,119.4706
"26876","78276","2021",14,14,0,217292.1,1772.857,124.6429
"26877","78278","2021",12,12,0,419431.7,3728.583,117.3333
"26878","78281","2021",7,7,0,377033.3,2921.571,133.5714
"26879","78283","2021",3,3,0,347333.3,2126,144
"26880","78285","2021",14,10,4,408099.6,3093,126.9286
"26881","78289","2021",19,19,0,803958.8,4690.632,178.5789
"26882","78290","2021",17,17,0,236941.2,2368.412,106.2941
"26883","78291","2021",25,23,2,309260.6,2791.04,118.92
"26884","78296","2021",9,9,0,300050,3129.444,95.33333
"26885","78297","2021",299,77,222,306749.9,4008.104,77.36455
"26886","78299","2021",51,43,8,290707.5,2895.961,103.2549
"26887","78300","2021",8,7,1,279962.5,3101.125,92.625
"26888","78302","2021",7,7,0,630465.7,4322.143,126.2857
"26889","78305","2021",6,6,0,512000,4367.333,123.3333
"26890","78307","2021",21,21,0,376185.7,2923.429,138.0952
"26891","78310","2021",72,35,37,222240.6,3187.944,73.625
"26892","78311","2021",536,277,259,396879.1,5483.437,74.29664
"26893","78314","2021",64,58,6,255832.4,2793.281,93.82812
"26894","78317","2021",14,12,2,323749.9,2781.429,122.5714
"26895","78320","2021",10,10,0,270617,2625.5,114.6
"26896","78321","2021",71,64,7,451880.2,3774.859,125.7465
"26897","78322","2021",100,46,54,471730.9,5175.58,89.44
"26898","78324","2021",10,10,0,344110,3138,112.1
"26899","78325","2021",7,7,0,273710.9,3269.571,91.28571
"26900","78327","2021",72,60,12,256121.6,2898.389,90.90278
"26901","78329","2021",11,11,0,306688.2,3220.182,103.8182
"26902","78334","2021",22,22,0,429507.1,3661.682,123.1818
"26903","78335","2021",183,118,65,201321.5,2527.645,81.48087
"26904","78337","2021",27,26,1,196690.3,2500.741,85.77778
"26905","78343","2021",14,9,5,475695.6,4518.429,108.7143
"26906","78344","2021",9,9,0,314777.8,2499.333,138.2222
"26907","78346","2021",24,24,0,295833.3,2498.542,128.6667
"26908","78349","2021",10,10,0,416320,2642.7,147
"26909","78350","2021",124,32,92,569245.1,5293.565,107.7984
"26910","78354","2021",82,74,8,259434.7,2778.598,95.36585
"26911","78356","2021",139,96,43,364360.7,3675.827,99.52518
"26912","78358","2021",419,130,289,577218.9,6579.134,83.42005
"26913","78361","2021",452,121,331,178062.9,2767.717,66.60619
"26914","78362","2021",236,142,94,205183.9,2680.987,79.30508
"26915","78364","2021",12,12,0,392750,3178.917,129.5833
"26916","78366","2021",8,8,0,375900,3227.875,112.75
"26917","78367","2021",58,40,18,663374.8,5460.862,124.2586
"26918","78368","2021",25,25,0,431188.3,3192.44,142.4
"26919","78372","2021",303,75,228,398350.9,4452.106,84.94719
"26920","78380","2021",107,94,13,359977.7,3614.402,104.0748
"26921","78381","2021",20,20,0,290635.1,3236.4,99.9
"26922","78382","2021",55,47,8,406595.2,3955.382,104.9273
"26923","78383","2021",282,126,156,256123.1,3165.628,83.05319
"26924","78384","2021",27,27,0,645373.9,4680.148,146.4074
"26925","78389","2021",36,33,3,577085.5,4133.139,145.7778
"26926","78391","2021",12,12,0,190462.5,2638.917,79
"26927","78396","2021",95,52,43,593007.9,5891.895,101.9158
"26928","78397","2021",110,83,27,394404.9,3783.673,107.8273
"26929","78398","2021",24,24,0,596035.2,4360.208,141.625
"26930","78401","2021",181,51,130,168033.8,2619.37,65.37569
"26931","78402","2021",60,51,9,312399,3240.1,98.61667
"26932","78403","2021",38,33,5,359510.1,2854.395,126.9211
"26933","78404","2021",6,6,0,339121.7,3979.5,95.16667
"26934","78406","2021",1,1,0,732740,3145,233
"26935","78407","2021",11,11,0,381359.4,2758.818,141.7273
"26936","78410","2021",17,17,0,216241.8,2487.882,93.23529
"26937","78413","2021",7,7,0,290735.7,2461.857,118.8571
"26938","78415","2021",13,13,0,492792.3,3739.077,129.6923
"26939","78416","2021",10,9,1,312612,2679.5,121.3
"26940","78417","2021",8,8,0,546997.8,3925.5,142.125
"26941","78418","2021",212,102,110,435446.9,5270.736,83.39623
"26942","78420","2021",51,34,17,540247.9,4492.667,116.6863
"26943","78423","2021",452,134,318,327751.3,4070.785,80.67035
"26944","78431","2021",39,38,1,519488.3,4085.615,134.2564
"26945","78437","2021",11,11,0,246906.8,2577.818,99.09091
"26946","78439","2021",2,2,0,295000,2157.5,171
"26947","78440","2021",256,116,140,180604.5,2470.23,74.89844
"26948","78442","2021",74,39,35,379696.4,4054.054,93.37838
"26949","78443","2021",14,12,2,440463.2,3677.643,124.7857
"26950","78444","2021",12,12,0,276034.2,2293.167,124.8333
"26951","78451","2021",20,20,0,293937.5,2806,108
"26952","78455","2021",81,52,29,621400.6,5272.938,120.4444
"26953","78460","2021",10,10,0,301430,2952.9,121.2
"26954","78464","2021",13,13,0,340994.5,2818.077,124.7692
"26955","78465","2021",39,34,5,326313.7,3299.231,101.4615
"26956","78466","2021",141,117,24,631687.4,4879.539,132.3475
"26957","78470","2021",20,17,3,317466.6,2647.2,123.45
"26958","78472","2021",4,4,0,233750,2213.75,108
"26959","78474","2021",21,19,2,253321.4,2748.857,95.85714
"26960","78475","2021",5,5,0,281920,2816.8,105.2
"26961","78478","2021",2,2,0,353700,2665,132.5
"26962","78481","2021",235,56,179,416550.2,5197.63,78.41702
"26963","78484","2021",11,10,1,316858.2,2643.273,121.8182
"26964","78486","2021",111,76,35,303446.9,3654.784,88.67568
"26965","78490","2021",433,166,267,256892.9,3264.958,79.83834
"26966","78497","2021",24,24,0,477324.9,3601.25,139
"26967","78498","2021",517,125,392,290800.4,4101.267,70.87427
"26968","78499","2021",6,6,0,366483.3,2810.667,138
"26969","78501","2021",39,37,2,241851.8,2946.385,85.28205
"26970","78502","2021",92,7,85,299983.5,4575.652,65.31522
"26971","78505","2021",10,10,0,383899.5,2491.3,155.1
"26972","78506","2021",12,12,0,243891,2490.667,98.33333
"26973","78513","2021",29,16,13,324610.5,3117.69,111.9655
"26974","78516","2021",17,17,0,352920.6,2865.235,127.9412
"26975","78517","2021",452,156,296,294270.3,3857.237,78.16593
"26976","78518","2021",1,1,0,2e+05,1739,115
"26977","78520","2021",22,21,1,369464.1,3035.409,131.9545
"26978","78522","2021",26,20,6,413400.5,2906.462,151.1923
"26979","78528","2021",5,5,0,292850,2374.2,122
"26980","78530","2021",9,9,0,288559.8,2770.444,105.7778
"26981","78531","2021",90,79,11,239457.1,2724.778,92.43333
"26982","78536","2021",7,6,1,258939.9,3246.571,89.42857
"26983","78537","2021",94,79,15,293068.3,2940.287,104.2872
"26984","78545","2021",289,62,227,308772.7,4451.851,69.85467
"26985","78548","2021",5,5,0,543720,3815.8,148.4
"26986","78550","2021",26,24,2,408209,3950.154,107.9231
"26987","78551","2021",672,140,532,535024,6502.775,81.49851
"26988","78557","2021",18,16,2,280967.9,2899.667,94.38889
"26989","78558","2021",6,6,0,269616.7,1882.333,143.3333
"26990","78559","2021",8,8,0,295772.5,2430.125,128.5
"26991","78561","2021",3,3,0,692300,3937.667,176.6667
"26992","78562","2021",20,16,4,441508.2,3519.45,128
"26993","78564","2021",14,14,0,242775,2419.143,105.0714
"26994","78565","2021",4,4,0,349425,2998.5,117.25
"26995","78567","2021",21,18,3,281260.5,2795.333,107.8095
"26996","78569","2021",23,20,3,340237,3072.913,124.3478
"26997","78571","2021",83,76,7,771677.2,5152.964,159.4096
"26998","78575","2021",121,95,26,496930.3,4596.347,113.686
"26999","78576","2021",36,30,6,489507.1,3855.806,133.1389
"27000","78586","2021",729,304,425,331930.7,4683.465,72.81756
"27001","78588","2021",8,8,0,441421.2,3520.625,128.125
"27002","78590","2021",15,14,1,459192.8,3443.467,133.6667
"27003","78591","2021",59,49,10,268820.6,2946.068,97.16949
"27004","78597","2021",12,10,2,290183.3,2849.75,102.0833
"27005","78601","2021",28,26,2,326105.3,3014.286,117.6786
"27006","78605","2021",19,19,0,300397.3,2859.474,114.1579
"27007","78608","2021",1,1,0,299000,3181,94
"27008","78609","2021",15,15,0,312817.7,2943.8,107.5333
"27009","78615","2021",15,11,4,345247.1,3677.867,106
"27010","78616","2021",25,23,2,404449.6,3702.84,119.72
"27011","78618","2021",13,13,0,278403.8,2317.308,128.7692
"27012","78620","2021",15,8,7,492619,4986.667,102.1333
"27013","78621","2021",269,56,213,188991.8,3010.216,65.17472
"27014","78623","2021",17,13,4,365331.8,3498.824,101.9412
"27015","78624","2021",239,180,59,344459.1,3679.833,97.17155
"27016","78638","2021",97,77,20,333853.5,3441.464,99.31959
"27017","78640","2021",223,40,183,364418,4921.834,73.82063
"27018","78642","2021",206,90,116,325156.9,3620.291,89.76214
"27019","78643","2021",144,108,36,388019.9,3961.653,99.76389
"27020","78644","2021",23,18,5,295123.6,3786.739,80
"27021","78646","2021",1176,123,1053,566709.1,7341.335,76.89116
"27022","78647","2021",13,12,1,298804.2,2552.231,117.2308
"27023","78650","2021",248,103,145,786053.4,7121.786,102.5363
"27024","78653","2021",3,3,0,283700,2608,110.3333
"27025","78655","2021",11,11,0,334365.5,3333.545,105.5455
"27026","78668","2021",6,6,0,329920.7,2659.5,128
"27027","78672","2021",106,68,38,551571.2,5064.198,111.6604
"27028","78674","2021",151,110,41,350737,4053.483,86.98013
"27029","78677","2021",7,7,0,290364.3,2766.143,110.2857
"27030","78681","2021",5,5,0,261352,2897.8,92.2
"27031","78683","2021",46,44,2,460481.1,3932.761,126.1087
"27032","78686","2021",287,78,209,479045.4,6520.544,71.24739
"27033","78688","2021",160,102,58,442835.8,4472.219,100.6937
"27034","79001","2021",23,23,0,93658.26,1016.261,99.52174
"27035","79002","2021",7,7,0,127928.6,1175.143,107.2857
"27036","79003","2021",78,78,0,178771.2,1833.936,97.46154
"27037","79005","2021",58,58,0,88940.55,1031.069,96.39655
"27038","79007","2021",13,13,0,107038.5,860.6154,121.6923
"27039","79008","2021",12,12,0,113233.3,1187.917,105.0833
"27040","79009","2021",6,6,0,158766.7,1206.167,140
"27041","79010","2021",21,21,0,121285.7,1526.143,90
"27042","79012","2021",32,32,0,142880.8,1167.688,120.9688
"27043","79013","2021",72,71,1,114593.8,1056.611,110.0556
"27044","79014","2021",67,67,0,101862.2,927.4776,109.0299
"27045","79015","2021",4,4,0,106000,940.5,121
"27046","79016","2021",12,12,0,88875,815.5833,109.5
"27047","79018","2021",6,6,0,95277.83,822.1667,108.5
"27048","79019","2021",4,4,0,82325,696.75,122.75
"27049","79020","2021",16,16,0,127386.9,1043.75,123.375
"27050","79022","2021",4,4,0,85750,1052.5,80
"27051","79023","2021",1,1,0,58500,731,80
"27052","79024","2021",22,22,0,163864.1,1426.909,113.3636
"27053","79025","2021",19,19,0,104787.7,1100.474,97
"27054","79029","2021",9,9,0,101166.6,1010.222,101.7778
"27055","79030","2021",9,9,0,107500,1009.222,104.2222
"27056","79031","2021",40,38,2,161877,1500.425,104.45
"27057","79032","2021",8,8,0,152250,1358,112.375
"27058","79034","2021",26,25,1,234691.9,2216.538,110.4231
"27059","79038","2021",26,26,0,103707.3,1042.077,97.42308
"27060","79040","2021",5,5,0,116770,1148.8,99.8
"27061","79042","2021",3,3,0,134333.3,1215.333,115.6667
"27062","79046","2021",11,11,0,158998.6,1314.364,118.8182
"27063","79047","2021",13,13,0,117892.3,1079.385,106.4615
"27064","79048","2021",90,90,0,181790.7,1723.9,110.1222
"27065","79049","2021",287,256,31,130608.9,1380.787,97.34843
"27066","79050","2021",7,6,1,111428.6,1093,102.4286
"27067","79055","2021",2,2,0,104000,1234.5,83.5
"27068","79056","2021",12,12,0,124707.5,1250.083,98.58333
"27069","79057","2021",30,30,0,103444.3,1049.367,105
"27070","79058","2021",13,13,0,136460.4,1070.692,141.2308
"27071","79059","2021",18,18,0,95025.67,1142.833,91.55556
"27072","79060","2021",4,4,0,117625,1044,109.5
"27073","79061","2021",47,47,0,136035.2,1283.489,106.5957
"27074","79062","2021",63,62,1,123651.7,1222.587,102.1111
"27075","79063","2021",37,37,0,88831.76,891.5405,101.2703
"27076","79064","2021",11,11,0,120233.8,963.6364,129.6364
"27077","79066","2021",38,38,0,122130.6,1158.237,104.1053
"27078","79069","2021",20,20,0,110057.5,1023.65,99.65
"27079","79070","2021",12,12,0,128223.3,1099.25,104.9167
"27080","79071","2021",8,8,0,134750,1277,108.875
"27081","79074","2021",5,5,0,147480,892.4,152.2
"27082","79076","2021",24,24,0,100070.8,1006.5,101.6667
"27083","79077","2021",21,21,0,98731.9,930.2857,113.5238
"27084","79078","2021",20,20,0,156066.2,1331.7,119
"27085","79079","2021",120,120,0,144419.3,1348.642,110.3167
"27086","79080","2021",41,41,0,131775.3,1261.22,104.2683
"27087","79081","2021",140,118,22,198519.9,1995.364,97.42857
"27088","79083","2021",37,37,0,97965.51,962.973,106.3784
"27089","79084","2021",11,11,0,101997.3,767.8182,138.2727
"27090","79085","2021",2,2,0,224000,1514,157.5
"27091","79086","2021",25,25,0,210357.9,1637.32,127.12
"27092","79087","2021",10,10,0,94940,1041.1,97.3
"27093","79088","2021",26,26,0,137347.6,1253,108.7692
"27094","79089","2021",6,6,0,72333.33,1043.167,71.83333
"27095","79090","2021",13,13,0,101346.2,1099.385,99.46154
